Track ID 	 Topic 	 Lyrics 
13332167	Dance	Yeah (Worldwide) Don't give me the stars (Don't give me the stars) Yeah  (Yeah) Just give me one night in Ibiza, yeah (Let's go!)  Don't you give me the stars Don't you give me your love Don't you give me your heart Just give me one night in Ibiza  Don't you give me the stars Don't you give me your love Don't you give me your heart Just give me one night in Ibiza  (Come on!) Just give me one night in Ibiza (yeah) Just give me one night  Come on people, what are you waiting, wassup Shake that ass, get down in the club    
1759374	Dance	Me just a stamper like a pyramid arranger If you think you know that you don't have nothing yet Me just a stamper like a pyramid arranger If you think you know that you don't have nothing yet On and on to the techno song Through the night, turn me on Can't do that, gotta keep going Turn me out, pyramids warning One more time, bring the beat back Through the future, on the right track Come with me only if you dare See what's going on now there Pyramids Pyramids Pyramids Me just a stamper like a pyramid arranger If you think you know that you don't have nothing yet Me just a stamper like a pyramid arranger If you think you know that you don't have nothing yet Hi! Back with a boom on the same edge Techno-scene with the K exhausted Back to jam, hear the gossip With the dancefloor, I ain't done yet All you mind, one more time Pyramids get kids that don't rise Giving you what you need, so here we go Bring back that beat Pyramids on top    
226699	Dance	Gots'ta feel this, oh yeah (2x)   Baby are you up for this  (I'm really gonna make things right)  Don't want us to end like this  (I'm really gonna make things right)  I just wanna feel your kiss  (I'm really gonna make things right)  I'm beggin' baby please don't say goodbye   This is the one officially -ficially yours singin' this  So all you gotta do it just get up and dance to this  The original -riginally was on a hard fine tip  ? dancefloor hit so  It's not like I haven't done this before  With the whole crowd screamin' bo'  When I'm on the dancefloor  Drinking ten bottles or more  Then order ten more  Get the waitresses involved  Then be taking them home, oh!   Baby are you up for this  (I'm really gonna make things right)  Don't want us to end like this  (I'm really gonna make things right)     
3207033	Dance	Bigga, bigga, P-Man, P-Man up to the area! Ragga-rap area Oh no no no no no no no  "Ms know who's the best / rocks the track one time" "Ms know who's the best / rocks the track one time" "Ms / Check the techniques, see if you can follow it"  Nu stiu cat e ceasu' da e timpu sa intru Am coborat rapid arbitru, jointul a ajuns la filtru E ca un dus rece cand ti-e frig, te rog fii selectiv, Esti pasiv, o sa te pun ca pe carcasa-n carlig. Dezvoltam atent idei in slang, Scena nu e no man's land, Hip-hop-ul nu se rezuma la Click-Click-Bang. Bit-uri, cut-uri, scratch-uri si rime, Creeaza agitatie-n multime Arsenalul contine expresii macabre Pentru gusturi fine. Lasati copii s-asculte ca-nvata multe, Parintii n-au timp sa discute. Uram din suflet mentalitatea de sclav, de om sclav,    
14999868	Dance	Hello, hello, baby, you called? I can't hear a thing I have got no service In the club, you say? say? Wha-wha-what did you say, huh? You're breakin' up on me Sorry I cannot hear you I'm kinda busy Kinda busy Kinda busy Sorry I cannot hear you I'm kinda busy Just a second It's my favorite song they're gonna play And I cannot text you with a drink in my hand, eh? You should've made some plans with me You knew that I was free And now you won't stop calling me I'm kinda busy Stop callin' Stop callin' I don't wanna think anymore I left my head and my heart on the dancefloor    
2613334	Dance	[intro: Doug E. Fresh] Yeah, yeah it's party time baby MJ let's do it like this, UH! Ladi-dadi, ladi-dadi, ladi, dadi, peep this uh! Ladi-dadi, we like to party Out there on the dance floor move that body Up on the stage tell me who y'all see The M.S da S.J.O.NES - EE, Uh!  [Missjones] Mmmm Mmmm Mmmm Mmmm, I like the way you work it, ooh [x3] Mmmm Mmmm Mmmm Mmmm, I can make you love  [chorus] Baby can we talk about, why you frown and never smile Tell me what's on your mind I'll show you how our love should be, if you come and dance with me Baby we could work it out    
15379772	Dance	It's not too late (it's not too late) Get on the floor Be ready for the night (for the night) It's alright (feel the vibe) Too long we waited for this night We can fly so high Take (oh oh)    
44235831	Dance	Na that Bamenda boy again… Oh yeah yeah…  Some issues will make you to frown your face Some people will make you to see yourself down Know say today you no go frown your face Cuz tonight…. Tonight… (Oh oh wé éé oh oh oh. Oh oh wé é é é oh oh) Ma money long like bonaberi (Oh oh wé éé oh oh oh. Oh oh wé é é é oh oh) Cuz tonight. tonight (We getting fun)  VIP, you know I am VIP Ray bands and snapbacks Some collar jeans I got that Swag ride, you know that Stand in front of my mirror Talking to myself And I am taling to myself I be like     
22931979	Dance	Late at night in the city People walks in the club like horny dogs Late at night in the city People dancin' but they don't care about deejays    
8320005	Dance	Take my body close When the feeling is right Take my body close to the dancefloor I feel strong  I've got this feeling we belong to the night I'm rising up got my feet back on the ground again I've got this feeling I could reach for the sky I felt your touch and I wanna dance the night away I'm here to stay  Everytime I hear your heartbeat I will comfort you Comfort you  Take my body close to the dancefloor I feel strong And I can't get enough When the feeling is right hold tight I just go on And I can't get enough Take my body close to the dancefloor I feel strong    
22931977	Dance	Late at night in the city People walks in the club like horny dogs Late at night in the city People dancin' but they don't care about deejays    
10622068	Dance	I want to dance Take me by the hand And work me on the dance floor I just want to dance And work me on the dance floor On the dancefloor I'm on my way, the fun is to dance But you seem to think I need romance So there's a way to make me hot Boy what you've got to do is touch me in the right spot I know you think that I'm _____________ Wonder what you can do to please me Don't let your fantasies go too far 'Cause what you've got to do Is touch my heart Higher Laissé touché Higher Laissé touché Higher Laissé touché    
14999869	Dance	The club is alive with the sound of music Who's that girl in the spotlight oo coz she turns me on Bring it back back baby baby like that  Came to the club not lookin' for love Out with my boys just havin' some fun Baby then I saw you All of that disappeared  Standing by the bar just enjoying the view Shorties all around but I'm focused on you Bodies in the way but I just wanna make it clear  You could be the DJ I could be the dance floor You could get up on me (On me, On me) You could be the DJ I could be the dance floor You could get up on me (On me, On me)  The club is alive with the sound of music Who's that girl in the spotlight oo coz she turns me on    
